Country,Sex,Date,Value
Denmark,Females,2022-Q2,74.69142
Denmark,Females,2022-Q3,74.4999
Denmark,Females,2022-Q4,74.74406
Denmark,Females,2023-Q1,74.25762
Denmark,Females,2023-Q2,74.2639
Denmark,Females,2023-Q3,73.95406
Denmark,Males,1999-Q1,81.29855
Denmark,Males,1999-Q2,81.11948
Denmark,Males,1999-Q3,80.49986
Denmark,Males,1999-Q4,80.41104
Denmark,Males,2000-Q1,79.94203
Denmark,Males,2000-Q2,80.59715
Denmark,Males,2000-Q3,81.2318
Denmark,Males,2000-Q4,81.3952
Denmark,Males,2001-Q1,80.14072
Denmark,Males,2001-Q2,80.17719
Denmark,Males,2001-Q3,80.29955
Denmark,Males,2001-Q4,80.37292
Denmark,Males,2002-Q1,80.00287
Denmark,Males,2002-Q2,80.15828
Denmark,Males,2002-Q3,80.14977
Denmark,Males,2002-Q4,79.65533
Denmark,Males,2003-Q1,80.19668
Denmark,Males,2003-Q2,79.58809
Denmark,Males,2003-Q3,79.78455
Denmark,Males,2003-Q4,78.9994
Denmark,Males,2004-Q1,79.72001
Denmark,Males,2004-Q2,79.85484
Denmark,Males,2004-Q3,79.85658
Denmark,Males,2004-Q4,79.36887
Denmark,Males,2005-Q1,79.91669
Denmark,Males,2005-Q2,79.99558
Denmark,Males,2005-Q3,79.56463
Denmark,Males,2005-Q4,79.82513
Denmark,Males,2006-Q1,80.74499
Denmark,Males,2006-Q2,80.53669
Denmark,Males,2006-Q3,81.56557
Denmark,Males,2006-Q4,82.05184
Denmark,Males,2007-Q1,81.54175
Denmark,Males,2007-Q2,81.05993
Denmark,Males,2007-Q3,80.13766
Denmark,Males,2007-Q4,80.40216
Denmark,Males,2008-Q1,79.91402
Denmark,Males,2008-Q2,80.9027
Denmark,Males,2008-Q3,80.73611
Denmark,Males,2008-Q4,79.43567
Denmark,Males,2009-Q1,77.11186
Denmark,Males,2009-Q2,76.31213
Denmark,Males,2009-Q3,76.04178
Denmark,Males,2009-Q4,74.98224
Denmark,Males,2010-Q1,73.55845
Denmark,Males,2010-Q2,73.89033
Denmark,Males,2010-Q3,74.22834
Denmark,Males,2010-Q4,74.75677
Denmark,Males,2011-Q1,74.30247
Denmark,Males,2011-Q2,74.72298
Denmark,Males,2011-Q3,74.50359
Denmark,Males,2011-Q4,74.12682
Denmark,Males,2012-Q1,73.52751
Denmark,Males,2012-Q2,73.44363
Denmark,Males,2012-Q3,73.16758
Denmark,Males,2012-Q4,74.12023
Denmark,Males,2013-Q1,73.56486
Denmark,Males,2013-Q2,73.24297
Denmark,Males,2013-Q3,72.52957
Denmark,Males,2013-Q4,73.45987
Denmark,Males,2014-Q1,73.28636
Denmark,Males,2014-Q2,74.12351
Denmark,Males,2014-Q3,74.37054
Denmark,Males,2014-Q4,74.74059
Denmark,Males,2015-Q1,74.78561
Denmark,Males,2015-Q2,75.41125
Denmark,Males,2015-Q3,75.09224
Denmark,Males,2015-Q4,75.46339
Denmark,Males,2016-Q1,75.06357
Denmark,Males,2016-Q2,75.51771
Denmark,Males,2016-Q3,75.75166
Denmark,Males,2016-Q4,75.70153
Denmark,Males,2017-Q1,75.48285
Denmark,Males,2017-Q2,76.1167
Denmark,Males,2017-Q3,75.7009
Denmark,Males,2017-Q4,76.56762
Denmark,Males,2018-Q1,76.27196
Denmark,Males,2018-Q2,76.96849
Denmark,Males,2018-Q3,77.21205
Denmark,Males,2018-Q4,77.32513
Denmark,Males,2019-Q1,77.71491
Denmark,Males,2019-Q2,77.98579
Denmark,Males,2019-Q3,77.96891
Denmark,Males,2019-Q4,78.22582
Denmark,Males,2020-Q1,77.98167
Denmark,Males,2020-Q2,77.28909
Denmark,Males,2020-Q3,76.82588
Denmark,Males,2020-Q4,77.28672
Denmark,Males,2021-Q1,77.22571
Denmark,Males,2021-Q2,78.41133
Denmark,Males,2021-Q3,78.63715
Denmark,Males,2021-Q4,79.5336
Denmark,Males,2022-Q1,78.64152
Denmark,Males,2022-Q2,79.42896
Denmark,Males,2022-Q3,79.14311
Denmark,Males,2022-Q4,78.69965
Denmark,Males,2023-Q1,79.55978
Denmark,Males,2023-Q2,78.91418
Denmark,Males,2023-Q3,78.39688
Denmark,All persons,1999-Q1,76.23036
Denmark,All persons,1999-Q2,76.2831
Denmark,All persons,1999-Q3,76.19152
Denmark,All persons,1999-Q4,75.45797
Denmark,All persons,2000-Q1,76.23196
Denmark,All persons,2000-Q2,76.29978
Denmark,All persons,2000-Q3,75.99363
Denmark,All persons,2000-Q4,76.50726
Denmark,All persons,2001-Q1,75.85252
Denmark,All persons,2001-Q2,75.77052
Denmark,All persons,2001-Q3,76.39447
Denmark,All persons,2001-Q4,76.64211
Denmark,All persons,2002-Q1,76.12943
Denmark,All persons,2002-Q2,76.34785
Denmark,All persons,2002-Q3,75.55202
Denmark,All persons,2002-Q4,75.47443
Denmark,All persons,2003-Q1,75.1536
Denmark,All persons,2003-Q2,75.02673
Denmark,All persons,2003-Q3,75.46121
Denmark,All persons,2003-Q4,74.90863
Denmark,All persons,2004-Q1,75.19052
Denmark,All persons,2004-Q2,75.91872
Denmark,All persons,2004-Q3,76.11991
Denmark,All persons,2004-Q4,75.46352
Denmark,All persons,2005-Q1,75.82848
Denmark,All persons,2005-Q2,75.44421
Denmark,All persons,2005-Q3,75.64292
Denmark,All persons,2005-Q4,76.66906
Denmark,All persons,2006-Q1,77.09027
Denmark,All persons,2006-Q2,76.85973
Denmark,All persons,2006-Q3,77.72849
Denmark,All persons,2006-Q4,77.80993
Denmark,All persons,2007-Q1,77.51102
Denmark,All persons,2007-Q2,77.13626
Denmark,All persons,2007-Q3,76.56695
Denmark,All persons,2007-Q4,76.84611
Denmark,All persons,2008-Q1,76.21871
Denmark,All persons,2008-Q2,76.64254
Denmark,All persons,2008-Q3,76.41454
Denmark,All persons,2008-Q4,76.07382
Denmark,All persons,2009-Q1,74.4118
Denmark,All persons,2009-Q2,73.67306
Denmark,All persons,2009-Q3,73.39021
Denmark,All persons,2009-Q4,72.62062
Denmark,All persons,2010-Q1,71.63339
Denmark,All persons,2010-Q2,71.92968
Denmark,All persons,2010-Q3,71.7337
Denmark,All persons,2010-Q4,71.98006
Denmark,All persons,2011-Q1,71.62077
Denmark,All persons,2011-Q2,71.84301
Denmark,All persons,2011-Q3,71.58007
Denmark,All persons,2011-Q4,71.44346
Denmark,All persons,2012-Q1,70.99868
Denmark,All persons,2012-Q2,71.0647
Denmark,All persons,2012-Q3,70.74899
Denmark,All persons,2012-Q4,71.34619
Denmark,All persons,2013-Q1,70.95852
Denmark,All persons,2013-Q2,70.78515
Denmark,All persons,2013-Q3,70.50688
Denmark,All persons,2013-Q4,70.73112
Denmark,All persons,2014-Q1,70.46353
Denmark,All persons,2014-Q2,71.07141
Denmark,All persons,2014-Q3,71.12737
Denmark,All persons,2014-Q4,71.78785
Denmark,All persons,2015-Q1,71.70566
Denmark,All persons,2015-Q2,72.08853
Denmark,All persons,2015-Q3,71.85099
Denmark,All persons,2015-Q4,72.27457
Denmark,All persons,2016-Q1,72.1764
Denmark,All persons,2016-Q2,72.86846
Denmark,All persons,2016-Q3,72.70589
Denmark,All persons,2016-Q4,73.04012
Denmark,All persons,2017-Q1,72.82215
Denmark,All persons,2017-Q2,73.21698
Denmark,All persons,2017-Q3,73.16392
Denmark,All persons,2017-Q4,73.75166
Denmark,All persons,2018-Q1,73.58434
Denmark,All persons,2018-Q2,74.26517
Denmark,All persons,2018-Q3,74.21454
Denmark,All persons,2018-Q4,74.45367
Denmark,All persons,2019-Q1,74.59215
Denmark,All persons,2019-Q2,75.20268
Denmark,All persons,2019-Q3,75.04631
Denmark,All persons,2019-Q4,75.24643
Denmark,All persons,2020-Q1,75.02492
Denmark,All persons,2020-Q2,74.20051
Denmark,All persons,2020-Q3,73.95406
Denmark,All persons,2020-Q4,74.43503
Denmark,All persons,2021-Q1,74.0706
Denmark,All persons,2021-Q2,75.73251
Denmark,All persons,2021-Q3,75.66264
Denmark,All persons,2021-Q4,76.68199
Denmark,All persons,2022-Q1,76.45374
Denmark,All persons,2022-Q2,77.08638
Denmark,All persons,2022-Q3,76.83767
Denmark,All persons,2022-Q4,76.74053
Denmark,All persons,2023-Q1,76.93293
Denmark,All persons,2023-Q2,76.61208
Denmark,All persons,2023-Q3,76.19199
Finland,Females,1998-Q1,60.61827
Finland,Females,1998-Q2,59.57349
Finland,Females,1998-Q3,61.32791
Finland,Females,1998-Q4,61.7408
Finland,Females,1999-Q1,62.94406
Finland,Females,1999-Q2,63.77003
Finland,Females,1999-Q3,63.46036
Finland,Females,1999-Q4,63.48277
Finland,Females,2000-Q1,63.34793
Finland,Females,2000-Q2,64.25143
Finland,Females,2000-Q3,64.70192
Finland,Females,2000-Q4,64.55797
Finland,Females,2001-Q1,64.55932
Finland,Females,2001-Q2,65.62309
Finland,Females,2001-Q3,65.44256
Finland,Females,2001-Q4,65.96983
Finland,Females,2002-Q1,65.89253
Finland,Females,2002-Q2,66.24781
Finland,Females,2002-Q3,66.46239
Finland,Females,2002-Q4,66.12442
Finland,Females,2003-Q1,66.35714
Finland,Females,2003-Q2,66.0266
Finland,Females,2003-Q3,65.2824
Finland,Females,2003-Q4,65.21021
Finland,Females,2004-Q1,65.17504
Finland,Females,2004-Q2,65.25067
Finland,Females,2004-Q3,65.86876
Finland,Females,2004-Q4,65.94214
Finland,Females,2005-Q1,66.5262
Finland,Females,2005-Q2,66.42271
Finland,Females,2005-Q3,66.50999
Finland,Females,2005-Q4,66.63464
Finland,Females,2006-Q1,67.09715
Finland,Females,2006-Q2,67.06762
Finland,Females,2006-Q3,67.31713
Finland,Females,2006-Q4,67.70908
Finland,Females,2007-Q1,68.25525
Finland,Females,2007-Q2,68.19616
Finland,Females,2007-Q3,68.5054
Finland,Females,2007-Q4,68.97596
Finland,Females,2008-Q1,68.82105
Finland,Females,2008-Q2,68.90739
Finland,Females,2008-Q3,68.97724
Finland,Females,2008-Q4,69.17572
Finland,Females,2009-Q1,67.96228
Finland,Females,2009-Q2,67.21467
Finland,Females,2009-Q3,66.74403
Finland,Females,2009-Q4,66.47921
Finland,Females,2010-Q1,65.9213
Finland,Females,2010-Q2,65.76397
Finland,Females,2010-Q3,65.77792
Finland,Females,2010-Q4,65.86565
Finland,Females,2011-Q1,65.49938
Finland,Females,2011-Q2,66.18646
Finland,Females,2011-Q3,67.00407
Finland,Females,2011-Q4,66.65221
Finland,Females,2012-Q1,66.73592
Finland,Females,2012-Q2,66.95998
Finland,Females,2012-Q3,67.73002
Finland,Females,2012-Q4,67.07123
Finland,Females,2013-Q1,67.11584
Finland,Females,2013-Q2,67.08342
Finland,Females,2013-Q3,66.73667
Finland,Females,2013-Q4,66.98357
Finland,Females,2014-Q1,67.0219
Finland,Females,2014-Q2,67.2815
Finland,Females,2014-Q3,67.647
Finland,Females,2014-Q4,66.6331
Finland,Females,2015-Q1,66.77299
Finland,Females,2015-Q2,66.58229
Finland,Females,2015-Q3,67.05386
Finland,Females,2015-Q4,66.67039
Finland,Females,2016-Q1,66.86015
Finland,Females,2016-Q2,66.49745
Finland,Females,2016-Q3,67.14904
Finland,Females,2016-Q4,66.76726
Finland,Females,2017-Q1,67.01501
Finland,Females,2017-Q2,67.27705
Finland,Females,2017-Q3,67.368
Finland,Females,2017-Q4,68.53795
Finland,Females,2018-Q1,68.93805
Finland,Females,2018-Q2,69.90602
Finland,Females,2018-Q3,69.74621
Finland,Females,2018-Q4,70.19511
Finland,Females,2019-Q1,70.50024
Finland,Females,2019-Q2,70.45929
Finland,Females,2019-Q3,70.64467
Finland,Females,2019-Q4,70.90489
Finland,Females,2020-Q1,70.69628
Finland,Females,2020-Q2,68.30444
Finland,Females,2020-Q3,69.50031
Finland,Females,2020-Q4,69.97613
Finland,Females,2021-Q1,70.48744
Finland,Females,2021-Q2,71.75681
Finland,Females,2021-Q3,72.44272
Finland,Females,2021-Q4,72.16013
Finland,Females,2022-Q1,73.47443
Finland,Females,2022-Q2,74.27488
Finland,Females,2022-Q3,73.12669
Finland,Females,2022-Q4,74.54021
Finland,Females,2023-Q1,73.95198
Finland,Females,2023-Q2,74.87354
Finland,Females,2023-Q3,74.12077
Finland,Males,1998-Q1,67.24848
Finland,Males,1998-Q2,65.76993
Finland,Males,1998-Q3,67.73181
Finland,Males,1998-Q4,68.23077
Finland,Males,1999-Q1,68.4531
Finland,Males,1999-Q2,69.59176
Finland,Males,1999-Q3,69.18181
Finland,Males,1999-Q4,69.23372
Finland,Males,2000-Q1,69.28506
Finland,Males,2000-Q2,70.37914
Finland,Males,2000-Q3,70.38448
Finland,Males,2000-Q4,70.30675
Finland,Males,2001-Q1,70.81487
Finland,Males,2001-Q2,70.88688
Finland,Males,2001-Q3,70.69931
Finland,Males,2001-Q4,70.84505
Finland,Males,2002-Q1,70.19808
Finland,Males,2002-Q2,70.1134
Finland,Males,2002-Q3,69.66523
Finland,Males,2002-Q4,69.83733
Finland,Males,2003-Q1,69.59044
Finland,Males,2003-Q2,69.55329
Finland,Males,2003-Q3,70.01864
Finland,Males,2003-Q4,69.48064
Finland,Males,2004-Q1,69.67483
Finland,Males,2004-Q2,69.45412
Finland,Males,2004-Q3,69.83389
Finland,Males,2004-Q4,69.82306
Finland,Males,2005-Q1,69.97157
Finland,Males,2005-Q2,70.01032
Finland,Males,2005-Q3,70.09497
Finland,Males,2005-Q4,71.00108
Finland,Males,2006-Q1,71.2019
Finland,Males,2006-Q2,70.68556
Finland,Males,2006-Q3,71.81722
Finland,Males,2006-Q4,71.82123
Finland,Males,2007-Q1,71.33859
Finland,Males,2007-Q2,72.15603
Finland,Males,2007-Q3,72.56799
Finland,Males,2007-Q4,72.40819
Finland,Males,2008-Q1,73.08136
Finland,Males,2008-Q2,73.47989
Finland,Males,2008-Q3,73.11079
Finland,Males,2008-Q4,72.92451
Finland,Males,2009-Q1,70.12677
Finland,Males,2009-Q2,68.33736
Finland,Males,2009-Q3,68.42567
Finland,Males,2009-Q4,67.64531
Finland,Males,2010-Q1,68.11357
Finland,Males,2010-Q2,68.4241
Finland,Males,2010-Q3,68.56582
Finland,Males,2010-Q4,68.63735
Finland,Males,2011-Q1,69.38754
Finland,Males,2011-Q2,69.91338
Finland,Males,2011-Q3,69.60748
Finland,Males,2011-Q4,69.98138
Finland,Males,2012-Q1,69.80129
Finland,Males,2012-Q2,69.82391
Finland,Males,2012-Q3,69.71033
Finland,Males,2012-Q4,69.68797
Finland,Males,2013-Q1,68.94998
Finland,Males,2013-Q2,69.49419
Finland,Males,2013-Q3,69.50279
Finland,Males,2013-Q4,68.74765
Finland,Males,2014-Q1,68.78326
Finland,Males,2014-Q2,68.81236
Finland,Males,2014-Q3,68.67391
Finland,Males,2014-Q4,68.70094
Finland,Males,2015-Q1,68.53028
Finland,Males,2015-Q2,68.00512
Finland,Males,2015-Q3,68.46782
Finland,Males,2015-Q4,68.2967
Finland,Males,2016-Q1,69.24328
Finland,Males,2016-Q2,69.79371
Finland,Males,2016-Q3,69.59354
Finland,Males,2016-Q4,69.64257
Finland,Males,2017-Q1,69.83379
Finland,Males,2017-Q2,70.18679
Finland,Males,2017-Q3,70.7768
Finland,Males,2017-Q4,71.51582
Finland,Males,2018-Q1,71.87167
Finland,Males,2018-Q2,72.29974
Finland,Males,2018-Q3,73.02714
Finland,Males,2018-Q4,72.93945
Finland,Males,2019-Q1,73.10341
Finland,Males,2019-Q2,73.01666
Finland,Males,2019-Q3,73.58241
Finland,Males,2019-Q4,73.6451
Finland,Males,2020-Q1,73.62109
Finland,Males,2020-Q2,71.68752
Finland,Males,2020-Q3,72.58198
Finland,Males,2020-Q4,72.70921
Finland,Males,2021-Q1,72.77402
Finland,Males,2021-Q2,73.64531
Finland,Males,2021-Q3,73.12668
Finland,Males,2021-Q4,74.758
Finland,Males,2022-Q1,74.35119
Finland,Males,2022-Q2,74.81612
Finland,Males,2022-Q3,75.01496
Finland,Males,2022-Q4,74.73171
Finland,Males,2023-Q1,74.62006
Finland,Males,2023-Q2,74.53468
Finland,Males,2023-Q3,73.60128
Finland,All persons,1998-Q1,63.9455
Finland,All persons,1998-Q2,62.68186
Finland,All persons,1998-Q3,64.54234
Finland,All persons,1998-Q4,64.99767
Finland,All persons,1999-Q1,65.7142
Finland,All persons,1999-Q2,66.69583
Finland,All persons,1999-Q3,66.33366
Finland,All persons,1999-Q4,66.36963
Finland,All persons,2000-Q1,66.33025
Finland,All persons,2000-Q2,67.33133
Finland,All persons,2000-Q3,67.55749
Finland,All persons,2000-Q4,67.44533
Finland,All persons,2001-Q1,67.70278
Finland,All persons,2001-Q2,68.26997
Finland,All persons,2001-Q3,68.08272
Finland,All persons,2001-Q4,68.41661
Finland,All persons,2002-Q1,68.05514
Finland,All persons,2002-Q2,68.19141
Finland,All persons,2002-Q3,68.07354
Finland,All persons,2002-Q4,67.99019
Finland,All persons,2003-Q1,67.98313
Finland,All persons,2003-Q2,67.79989
Finland,All persons,2003-Q3,67.66368
Finland,All persons,2003-Q4,67.35493
Finland,All persons,2004-Q1,67.43607
Finland,All persons,2004-Q2,67.36318
Finland,All persons,2004-Q3,67.86112
Finland,All persons,2004-Q4,67.89174
Finland,All persons,2005-Q1,68.25805
Finland,All persons,2005-Q2,68.22749
Finland,All persons,2005-Q3,68.31146
Finland,All persons,2005-Q4,68.82931
Finland,All persons,2006-Q1,69.15997
Finland,All persons,2006-Q2,68.88496
Finland,All persons,2006-Q3,69.57561
Finland,All persons,2006-Q4,69.77567
Finland,All persons,2007-Q1,69.80574
Finland,All persons,2007-Q2,70.18783
Finland,All persons,2007-Q3,70.54503
Finland,All persons,2007-Q4,70.70103
Finland,All persons,2008-Q1,70.9635
Finland,All persons,2008-Q2,71.20217
Finland,All persons,2008-Q3,71.05173
Finland,All persons,2008-Q4,71.06205
Finland,All persons,2009-Q1,69.0506
Finland,All persons,2009-Q2,67.77859
Finland,All persons,2009-Q3,67.58961
Finland,All persons,2009-Q4,67.0666
Finland,All persons,2010-Q1,67.02396
Finland,All persons,2010-Q2,67.09886
Finland,All persons,2010-Q3,67.1816
Finland,All persons,2010-Q4,67.26232
Finland,All persons,2011-Q1,67.45528
Finland,All persons,2011-Q2,68.05857
Finland,All persons,2011-Q3,68.31433
Finland,All persons,2011-Q4,68.32737
Finland,All persons,2012-Q1,68.27738
Finland,All persons,2012-Q2,68.39952
Finland,All persons,2012-Q3,68.72799
Finland,All persons,2012-Q4,68.3884
Finland,All persons,2013-Q1,68.03995
Finland,All persons,2013-Q2,68.2943
Finland,All persons,2013-Q3,68.12989
Finland,All persons,2013-Q4,67.87212
Finland,All persons,2014-Q1,67.90856
Finland,All persons,2014-Q2,68.05249
Finland,All persons,2014-Q3,68.16473
Finland,All persons,2014-Q4,67.67416
Finland,All persons,2015-Q1,67.65661
Finland,All persons,2015-Q2,67.29852
Finland,All persons,2015-Q3,67.76644
Finland,All persons,2015-Q4,67.49019
Finland,All persons,2016-Q1,68.06186
Finland,All persons,2016-Q2,68.15585
Finland,All persons,2016-Q3,68.38305
Finland,All persons,2016-Q4,68.22041
Finland,All persons,2017-Q1,68.43842
Finland,All persons,2017-Q2,68.74713
Finland,All persons,2017-Q3,69.09043
Finland,All persons,2017-Q4,70.04289
Finland,All persons,2018-Q1,70.42226
Finland,All persons,2018-Q2,71.11539
Finland,All persons,2018-Q3,71.40293
Finland,All persons,2018-Q4,71.5828
Finland,All persons,2019-Q1,71.81647
Finland,All persons,2019-Q2,71.75589
Finland,All persons,2019-Q3,72.13042
Finland,All persons,2019-Q4,72.29065
Finland,All persons,2020-Q1,72.17615
Finland,All persons,2020-Q2,70.01962
Finland,All persons,2020-Q3,71.05875
Finland,All persons,2020-Q4,71.3594
Finland,All persons,2021-Q1,71.65009
Finland,All persons,2021-Q2,72.71673
Finland,All persons,2021-Q3,72.79081
Finland,All persons,2021-Q4,73.47865
Finland,All persons,2022-Q1,73.91965
Finland,All persons,2022-Q2,74.55035
Finland,All persons,2022-Q3,74.08648
Finland,All persons,2022-Q4,74.6375
Finland,All persons,2023-Q1,74.29175
Finland,All persons,2023-Q2,74.70085
Finland,All persons,2023-Q3,73.85651
France,Females,2003-Q1,60.97676
France,Females,2003-Q2,60.63522
France,Females,2003-Q3,60.81069
France,Females,2003-Q4,60.47739
France,Females,2004-Q1,60.42082
France,Females,2004-Q2,60.70176
France,Females,2004-Q3,60.93347
France,Females,2004-Q4,60.95506
France,Females,2005-Q1,61.21863
France,Females,2005-Q2,61.08113
France,Females,2005-Q3,60.85086
France,Females,2005-Q4,60.58875
France,Females,2006-Q1,60.87158
France,Females,2006-Q2,60.80957
France,Females,2006-Q3,61.11797
France,Females,2006-Q4,61.80358
France,Females,2007-Q1,61.71439
France,Females,2007-Q2,61.98642
France,Females,2007-Q3,62.28801
France,Females,2007-Q4,62.70698
France,Females,2008-Q1,62.98625
France,Females,2008-Q2,62.85446
France,Females,2008-Q3,62.835
France,Females,2008-Q4,62.78757
France,Females,2009-Q1,61.00777
France,Females,2009-Q2,60.93632
France,Females,2009-Q3,60.83024
France,Females,2009-Q4,60.68419
France,Females,2010-Q1,60.88181
France,Females,2010-Q2,60.74754
France,Females,2010-Q3,60.85839
France,Females,2010-Q4,60.45981
France,Females,2011-Q1,60.45012
France,Females,2011-Q2,60.66377
France,Females,2011-Q3,60.63411
France,Females,2011-Q4,60.88372
France,Females,2012-Q1,60.87703
France,Females,2012-Q2,61.00294
France,Females,2012-Q3,61.02122
France,Females,2012-Q4,61.11546
France,Females,2013-Q1,60.98568
France,Females,2013-Q2,61.17953
France,Females,2013-Q3,61.48929
France,Females,2013-Q4,61.56556
France,Females,2014-Q1,61.85608
France,Females,2014-Q2,61.85781
France,Females,2014-Q3,61.71589
France,Females,2014-Q4,61.81369
France,Females,2015-Q1,61.93635
France,Females,2015-Q2,62.00692
France,Females,2015-Q3,62.31144
France,Females,2015-Q4,62.18679
France,Females,2016-Q1,62.47197
France,Females,2016-Q2,62.32436
France,Females,2016-Q3,62.45253
France,Females,2016-Q4,62.20176
France,Females,2017-Q1,62.25944
France,Females,2017-Q2,62.67537
France,Females,2017-Q3,62.57333
France,Females,2017-Q4,63.07549
France,Females,2018-Q1,62.95122
France,Females,2018-Q2,63.17035
France,Females,2018-Q3,63.60515
France,Females,2018-Q4,63.48352
France,Females,2019-Q1,63.60798
France,Females,2019-Q2,63.93895
France,Females,2019-Q3,63.8149
France,Females,2019-Q4,64.01097
France,Females,2020-Q1,63.9896
France,Females,2020-Q2,63.3998
France,Females,2020-Q3,63.30349
France,Females,2020-Q4,63.7963
France,Females,2021-Q1,64.00966
France,Females,2021-Q2,64.29263
France,Females,2021-Q3,64.89698
France,Females,2021-Q4,64.96941
France,Females,2022-Q1,65.32964
France,Females,2022-Q2,65.27742
France,Females,2022-Q3,65.93837
France,Females,2022-Q4,65.77156
France,Females,2023-Q1,65.97619
France,Females,2023-Q2,65.99207
France,Females,2023-Q3,65.8553
France,Males,2003-Q1,71.40888
France,Males,2003-Q2,71.16569
France,Males,2003-Q3,71.07658
France,Males,2003-Q4,71.04987
France,Males,2004-Q1,71.01524
France,Males,2004-Q2,70.81377
France,Males,2004-Q3,70.67472
France,Males,2004-Q4,70.52065
France,Males,2005-Q1,70.48725
France,Males,2005-Q2,70.53316
France,Males,2005-Q3,70.41623
France,Males,2005-Q4,70.43774
France,Males,2006-Q1,70.10516
France,Males,2006-Q2,70.20789
France,Males,2006-Q3,70.46069
France,Males,2006-Q4,70.07622
France,Males,2007-Q1,70.21037
France,Males,2007-Q2,70.39854
France,Males,2007-Q3,70.53239
France,Males,2007-Q4,70.69732
France,Males,2008-Q1,70.86311
France,Males,2008-Q2,70.97214
France,Males,2008-Q3,70.90771
France,Males,2008-Q4,71.01194
France,Males,2009-Q1,68.71207
France,Males,2009-Q2,68.30734
France,Males,2009-Q3,67.82272
France,Males,2009-Q4,67.84643
France,Males,2010-Q1,68.00004
France,Males,2010-Q2,68.07021
France,Males,2010-Q3,68.1194
France,Males,2010-Q4,68.35363
France,Males,2011-Q1,68.21494
France,Males,2011-Q2,68.11295
France,Males,2011-Q3,67.97112
France,Males,2011-Q4,67.7653
France,Males,2012-Q1,67.7607
France,Males,2012-Q2,67.8625
France,Males,2012-Q3,67.93433
France,Males,2012-Q4,67.98892
France,Males,2013-Q1,67.62663
France,Males,2013-Q2,67.66269
France,Males,2013-Q3,67.70393
France,Males,2013-Q4,67.5027
France,Males,2014-Q1,67.41032
France,Males,2014-Q2,67.3989
France,Males,2014-Q3,67.30019
France,Males,2014-Q4,67.30143
France,Males,2015-Q1,67.29321
France,Males,2015-Q2,67.28838
France,Males,2015-Q3,67.43327
France,Males,2015-Q4,67.44466
France,Males,2016-Q1,67.48193
France,Males,2016-Q2,67.73917
France,Males,2016-Q3,67.89443
France,Males,2016-Q4,67.89812
France,Males,2017-Q1,67.88816
France,Males,2017-Q2,68.71981
France,Males,2017-Q3,68.76611
France,Males,2017-Q4,69.00185
France,Males,2018-Q1,68.9164
France,Males,2018-Q2,69.12943
